direct_read_sequence,platform,source_url,page_label,review_id,language,review_date,stay_date,rating,bath_rating,room_rating,title,room_or_plan,body_char_count,onsen_related,bath_area_tags,signal_tags,issue_tags,original_keywords_short,short_paraphrase,signal_direction,direction_backfill_rule,direction_backfill_confidence,direction_backfill_candidate_type
205,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/6.HTML,archive_6,Jalan_11799297,ja,2021/3/31,2021年3月宿泊,5,5,5,最高の旅館,和洋室 【直前割】 ★お部屋タイプおまかせプラン★,100,yes,public_bath;facility_wide,public_bath_hot_spring;water_texture,,温泉,대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 또는 온천수 언급,positive,body_positive,high,issue_caution_calibration_needed
206,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/6.HTML,archive_6,Jalan_11797401,ja,2021/3/30,2021年3月宿泊,5,5,4,とっても静かでした,和洋室 ◇大正屋グループ共通１，０００円商品券贈呈プラン,81,yes,open_air_public_bath;public_bath,public_bath_hot_spring;booking_confusion,sister_property_movement,露天;露天風呂;大正屋,계류/공용 노천탕 경험 언급; 대욕장/공용탕 이용 경험 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
207,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/6.HTML,archive_6,Jalan_11791360,ja,2021/3/25,2021年2月宿泊,5,5,5,しょうちゃんさんのクチコミ,和室 焼肉食べ放題プラン★しいばの湯併設セルフ式レストラン『山法師』,72,yes,room_bath;open_air_public_bath;public_bath;facility_wide,room_bath_hot_spring;public_bath_hot_spring;water_texture,,温泉;露天;露天風呂;しいばの湯;内風呂;トロトロ,계류/공용 노천탕 경험 언급; 대욕장/공용탕 이용 경험 언급; 객실 내탕/檜風呂 맥락 언급; 우레시노 물성/피부감 또는 온천수 언급,positive,body_positive,high,issue_caution_calibration_needed
208,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/6.HTML,archive_6,Jalan_11782742,ja,2021/3/18,2021年2月宿泊,4,5,5,泉質が最高、部屋も広く子連れでも安心,和洋室 【じゃらん春SALE】大好評！(メインは網焼き）【生ビール１ジョッキ付きプラン】,115,yes,public_bath;facility_wide,public_bath_hot_spring;water_texture,,温泉;椎葉山荘;美肌,대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 또는 온천수 언급,positive,body_positive,high,issue_caution_calibration_needed
209,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/6.HTML,archive_6,Jalan_11782534,ja,2021/3/17,2021年3月宿泊,5,5,4,清潔感のある館内とお風呂,和室 【佐賀県民限定◆最大20000円クーポン発行中】大好評！(メインは網焼き）《生ビール１ジョッキ付きプラン》,605,yes,public_bath,public_bath_hot_spring;crowding;booking_confusion,cleanliness,掃除,대욕장/공용탕 이용 경험 언급; 주의 신호: cleanliness,mixed,body_negative_with_context,high,issue_caution_calibration_needed
210,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/6.HTML,archive_6,Jalan_11776820,ja,2021/3/12,2021年2月宿泊,5,4,5,街から少し離れた山間の宿,和洋室 ◎人気ブランド牛・佐賀牛の陶板焼き会席プラン,215,yes,public_bath;facility_wide,public_bath_hot_spring;water_texture;booking_confusion,sister_property_movement,トロトロ;大正屋,대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 또는 온천수 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
211,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/6.HTML,archive_6,Jalan_11757647,ja,2021/2/19,2021年2月宿泊,5,4,4,日常を忘れて、ゆっくり過ごしたい方におすすめです,和洋室 ◎人気ブランド牛・佐賀牛の陶板焼き会席プラン,164,yes,public_bath;facility_wide,public_bath_hot_spring;water_texture,,温泉,대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 또는 온천수 언급,positive,body_positive,high,issue_caution_calibration_needed
212,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/6.HTML,archive_6,Jalan_11754182,ja,2021/2/15,2021年1月宿泊,3,3,3,笹の葉を飛び交うメジロ達を眺めて過ごす朝,和洋室 【生ビール１ジョッキ付きプラン】大好評！(メインは網焼き）,459,yes,open_air_public_bath;public_bath;facility_wide,public_bath_hot_spring;water_texture;booking_confusion,sister_property_movement,温泉;露天;露天風呂;大浴場;椎葉山荘;大正屋,계류/공용 노천탕 경험 언급; 대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 또는 온천수 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
213,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/6.HTML,archive_6,Jalan_11749802,ja,2021/2/10,2021年2月宿泊,5,5,5,過ごしやすい宿でした,和洋室 【生ビール１ジョッキ付きプラン】大好評！(メインは網焼き）,142,yes,facility_wide,water_texture,,温泉;椎葉山荘,우레시노 물성/피부감 또는 온천수 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
214,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/6.HTML,archive_6,Jalan_11743260,ja,2021/2/2,2021年1月宿泊,5,5,5,静かないい所,和洋室 【直前割】 ★お部屋タイプおまかせプラン★,326,yes,room_open_air_bath;open_air_public_bath;public_bath;facility_wide,room_bath_hot_spring;public_bath_hot_spring;water_texture;booking_confusion,sister_property_movement,温泉;露天;露天風呂;椎葉の湯;椎葉山荘;山の湯;大正屋,계류/공용 노천탕 경험 언급; 대욕장/공용탕 이용 경험 언급; 객실 노천탕 맥락 언급; 우레시노 물성/피부감 또는 온천수 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
215,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/7.HTML,archive_7,Jalan_11740401,ja,2021/1/30,2021年1月宿泊,5,5,5,自然にとけ込む上質な滞在,和洋室 ◆毎年ご好評をいただいております！ ★嬉野清流育ち天日仕上げ棚田米のお土産付きプラン,75,no,unclear,booking_confusion,,,온천 언급 없는 숙박 경험 리뷰.,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
216,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/7.HTML,archive_7,Jalan_11727005,ja,2021/1/12,2021年1月宿泊,4,5,5,高齢者でも安心でした,和洋室 ◇大正屋グループ共通１，０００円商品券贈呈プラン,224,yes,room_bath;public_bath,room_bath_hot_spring;public_bath_hot_spring;booking_confusion,sister_property_movement;aging_or_access,大浴場;内風呂;大正屋,"대욕장/공용탕 이용 경험 언급; 객실 내탕/檜風呂 맥락 언급; 주의 신호: sister_property_movement,aging_or_access",mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
217,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/7.HTML,archive_7,Jalan_11712975,ja,2021/1/3,2020年12月宿泊,4,5,5,初めての椎葉山荘,和洋室 ◇大正屋グループ共通１，０００円商品券贈呈プラン,299,yes,facility_wide,water_texture;booking_confusion,sister_property_movement,温泉;椎葉山荘;送迎;大正屋,우레시노 물성/피부감 또는 온천수 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
218,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/7.HTML,archive_7,Jalan_11697891,ja,2020/12/23,2020年12月宿泊,5,5,5,All 5,和洋室 ◇大正屋グループ共通１，０００円商品券贈呈プラン,110,yes,public_bath;facility_wide,public_bath_hot_spring;water_texture;booking_confusion,sister_property_movement,温泉;大正屋,대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 또는 온천수 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
219,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/7.HTML,archive_7,Jalan_11685722,ja,2020/12/16,2020年11月宿泊,5,5,5,毎回のおもてなしありがとう,和洋室 【じゃらんスペシャルウィーク】５％OFF■生ビール１ジョッキ付きプランが大好評！,72,no,unclear,,,,온천 언급 없는 숙박 경험 리뷰.,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
220,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/7.HTML,archive_7,Jalan_11676106,ja,2020/12/12,2020年11月宿泊,4,5,5,父の還暦で2家族で行きました,和洋室 【じゃらんスペシャルウィーク】５％OFF■生ビール１ジョッキ付きプランが大好評！,926,yes,public_bath;facility_wide,public_bath_hot_spring;water_texture;crowding;booking_confusion,,温泉;椎葉山荘,대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 또는 온천수 언급,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
221,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/7.HTML,archive_7,Jalan_11670856,ja,2020/12/8,2020年11月宿泊,4,4,5,嬉野温泉堪能,和洋室 ◆毎年ご好評をいただいております！ ★嬉野清流育ち天日仕上げ棚田米のお土産付きプラン,93,yes,open_air_public_bath;public_bath;facility_wide,public_bath_hot_spring;water_texture;booking_confusion,sister_property_movement,温泉;椎葉の湯;椎葉山荘;大正屋,계류/공용 노천탕 경험 언급; 대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 또는 온천수 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
222,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/7.HTML,archive_7,Jalan_11652912,ja,2020/11/29,2020年11月宿泊,5,5,5,全て素晴らしい宿でした,和洋室 ◇大正屋グループ共通１，０００円商品券贈呈プラン,258,yes,open_air_public_bath;public_bath;facility_wide,public_bath_hot_spring;water_texture;booking_confusion,sister_property_movement,温泉;露天;露天風呂;椎葉山荘;大正屋,계류/공용 노천탕 경험 언급; 대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 또는 온천수 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
223,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/7.HTML,archive_7,Jalan_11646940,ja,2020/11/26,2020年11月宿泊,4,3,4,さすが大正屋,和洋室 【じゃらん秋SALE】５％OFF■生ビール１ジョッキ付きプランが大好評(メインは網焼き）,193,yes,room_open_air_bath;open_air_public_bath;public_bath,room_bath_hot_spring;public_bath_hot_spring;water_texture;weak_onsen_feeling;chlorine_smell;booking_confusion,sister_property_movement;temperature;cleanliness,露天;しいばの湯;塩素;大正屋,"계류/공용 노천탕 경험 언급; 대욕장/공용탕 이용 경험 언급; 객실 노천탕 맥락 언급; 우레시노 물성/피부감 또는 온천수 언급; 주의 신호: sister_property_movement,temperature,cleanliness",negative,negative_signal_tag,high,issue_caution_calibration_needed
224,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/7.HTML,archive_7,Jalan_11596990,ja,2020/11/7,2020年10月宿泊,4,5,5,素敵なお宿でした,和洋室 【じゃらん秋SALE】５％OFF■生ビール１ジョッキ付きプランが大好評(メインは網焼き）,135,no,unclear,,,,온천 언급 없는 숙박 경험 리뷰.,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
225,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/7.HTML,archive_7,Jalan_11591575,ja,2020/11/4,2020年11月宿泊,5,5,5,念願の椎葉山荘、思っていた以上に最高でした。,和洋室 ◎人気ブランド牛・佐賀牛の陶板焼き会席プラン,153,yes,open_air_public_bath;public_bath;facility_wide,public_bath_hot_spring;water_texture,aging_or_access,温泉;露天;露天風呂;大浴場;椎葉山荘,계류/공용 노천탕 경험 언급; 대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 또는 온천수 언급; 주의 신호: aging_or_access,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
226,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/7.HTML,archive_7,Jalan_11574736,ja,2020/10/28,2020年10月宿泊,5,5,5,温泉が最高！接客も最高！,和洋室 【じゃらん秋SALE】５％OFF■生ビール１ジョッキ付きプランが大好評(メインは網焼き）,217,yes,public_bath;facility_wide,public_bath_hot_spring;water_texture,,温泉;椎葉山荘;美肌,대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 또는 온천수 언급,positive,body_positive,high,issue_caution_calibration_needed
227,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/7.HTML,archive_7,Jalan_11564374,ja,2020/10/24,2020年10月宿泊,5,5,5,癒やされ宿,和洋室 【生ビール１ジョッキ付きプラン】大好評！(メインは網焼き）,136,yes,facility_wide,water_texture;crowding,crowding,温泉,우레시노 물성/피부감 또는 온천수 언급; 주의 신호: crowding,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
228,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/7.HTML,archive_7,Jalan_11560375,ja,2020/10/22,2020年10月宿泊,4,4,4,山荘で癒されました。,和洋室 【じゃらんスペシャルウィーク】５％OFF■生ビール１ジョッキ付きプランが大好評！,170,yes,open_air_public_bath;public_bath,public_bath_hot_spring,,露天;露天風呂,계류/공용 노천탕 경험 언급; 대욕장/공용탕 이용 경험 언급,positive,body_positive,high,issue_caution_calibration_needed
229,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/7.HTML,archive_7,Jalan_11535220,ja,2020/10/12,2020年8月宿泊,5,5,5,おもてなしが良い！,和洋室 【直前割】 ★お部屋タイプおまかせプラン（メインは網焼き）,102,no,unclear,,,,온천 언급 없는 숙박 경험 리뷰.,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
230,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/7.HTML,archive_7,Jalan_11510267,ja,2020/9/29,2020年9月宿泊,5,4,4,初嬉野お泊まり,和洋室 ◎人気ブランド牛・佐賀牛の陶板焼き会席プラン,200,yes,public_bath,public_bath_hot_spring;booking_confusion,sister_property_movement,椎葉山荘;シャトル;大正屋,대욕장/공용탕 이용 경험 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
231,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/7.HTML,archive_7,Jalan_11478393,ja,2020/9/15,2020年9月宿泊,5,5,5,良い宿です,和洋室 椎葉山荘で大切な人と過ごす想いでの☆記念日プラン☆,202,yes,unclear,booking_confusion,sister_property_movement;cleanliness,椎葉山荘;大正屋,"주의 신호: sister_property_movement,cleanliness",mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
232,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/7.HTML,archive_7,Jalan_11465725,ja,2020/9/9,2020年8月宿泊,5,5,5,リラックス,和洋室 【直前割】 ★お部屋タイプおまかせプラン（メインは網焼き）,141,yes,room_bath;public_bath;facility_wide,room_bath_hot_spring;public_bath_hot_spring;water_texture;booking_confusion,,温泉;部屋風呂,대욕장/공용탕 이용 경험 언급; 객실 내탕/檜風呂 맥락 언급; 우레시노 물성/피부감 또는 온천수 언급,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
